Date,PM2.5,PM10,CO,station
2014-05-08,76.02558857713946,110.5625,1062.5,Guanyuan
2014-05-09,65.25,113.91666666666667,1392.0098775413664,Guanyuan
2014-05-10,51.708333333333336,93.33333333333333,1312.5,Guanyuan
2014-05-11,24.541666666666668,26.5,950.0,Guanyuan
2014-05-12,32.458333333333336,65.95833333333333,720.2652389674258,Guanyuan
2014-05-13,51.458333333333336,125.91666666666667,800.0,Guanyuan
2014-05-14,15.25,70.5,400.0,Guanyuan
2014-05-15,62.5,197.375,666.4404279054834,Guanyuan
2014-05-16,47.333333333333336,133.29166666666666,766.6666666666666,Guanyuan
2014-05-17,56.583333333333336,117.66666666666667,1187.5,Guanyuan
2014-05-18,84.625,157.70833333333334,1048.617276683305,Guanyuan
2014-05-19,110.125,164.70833333333334,1091.6666666666667,Guanyuan
2014-05-20,92.125,139.66666666666666,1075.0,Guanyuan
2014-05-21,108.2625,176.70833333333334,1672.168401606208,Guanyuan
2014-05-22,139.25,218.0875,1712.5,Guanyuan
2014-05-23,77.33333333333333,151.91666666666666,1016.6666666666666,Guanyuan
2014-05-24,85.5,113.91666666666667,1220.6595709695096,Guanyuan
2014-05-25,68.20833333333333,124.0,654.1666666666666,Guanyuan
2014-05-26,20.041666666666668,73.625,554.1666666666666,Guanyuan
2014-05-27,28.958333333333332,144.375,526.3732006240773,Guanyuan
2014-05-28,26.541666666666668,104.95833333333333,791.6666666666666,Guanyuan
2014-05-29,39.12109125910001,129.08333333333334,529.1666666666666,Guanyuan
2014-05-30,89.29166666666667,191.79166666666666,1778.5191013298706,Guanyuan
2014-05-31,105.875,207.41666666666666,2420.8333333333335,Guanyuan
2014-06-01,45.458333333333336,46.083333333333336,950.0,Guanyuan
2014-06-02,31.375,31.583333333333332,655.409807030689,Guanyuan
2014-06-03,36.0,37.291666666666664,787.5,Guanyuan
2014-06-04,52.041666666666664,87.83333333333333,1195.8333333333333,Guanyuan
2014-06-05,64.58333333333333,94.79166666666667,954.7647294823742,Guanyuan
2014-06-06,60.208333333333336,92.41666666666667,1279.1666666666667,Guanyuan
2014-06-07,11.5,21.833333333333332,533.3333333333334,Guanyuan
2014-06-08,30.125,56.083333333333336,872.2889847302267,Guanyuan
2014-06-09,33.5,50.416666666666664,758.3333333333334,Guanyuan
2014-06-10,71.45816224339309,80.61193892846886,1464.2321656665079,Guanyuan
2014-06-11,49.375,54.666666666666664,893.5880334942727,Guanyuan
2014-06-12,28.0,56.875,650.0,Guanyuan
2014-06-13,61.958333333333336,89.70833333333333,1166.6666666666667,Guanyuan
2014-06-14,40.708333333333336,57.416666666666664,697.1596984129956,Guanyuan
2014-06-15,111.58333333333333,140.70833333333334,1441.6666666666667,Guanyuan
2014-06-16,139.58333333333334,142.875,1204.1666666666667,Guanyuan
2014-06-17,97.83333333333333,98.625,1029.327418595958,Guanyuan
2014-06-18,76.41666666666667,78.54166666666667,891.6666666666666,Guanyuan
2014-06-19,137.5,138.75,1387.5,Guanyuan
2014-06-20,53.541666666666664,56.166666666666664,939.621630426062,Guanyuan
2014-06-21,69.58333333333333,70.75,1062.5,Guanyuan
2014-06-22,38.875,42.625,708.3333333333334,Guanyuan
2014-06-23,24.833333333333332,39.875,566.0452835218697,Guanyuan
2014-06-24,49.125,82.04166666666667,845.8333333333334,Guanyuan
2014-06-25,111.0,126.66666666666667,1454.1666666666667,Guanyuan
2014-06-26,119.45391564564802,135.08333333333334,1267.9310529992752,Guanyuan
2014-06-27,13.958333333333334,37.75,825.0,Guanyuan
2014-06-28,18.291666666666668,44.208333333333336,491.6666666666667,Guanyuan
2014-06-29,43.375,89.83333333333333,1262.5,Guanyuan
2014-06-30,65.16666666666667,110.79166666666667,1183.3333333333333,Guanyuan
2014-07-01,101.45833333333333,137.875,1208.3333333333333,Guanyuan
2014-07-02,55.279967765181624,58.0,1058.3333333333333,Guanyuan
2014-07-03,178.79166666666666,178.79166666666666,1429.1666666666667,Guanyuan
2014-07-04,193.25,196.58333333333334,1491.6666666666667,Guanyuan
2014-07-05,111.125,117.25,1133.3333333333333,Guanyuan
2014-07-06,183.91666666666666,186.04166666666666,1383.3333333333333,Guanyuan
2014-07-07,159.58333333333334,166.08333333333334,1454.1666666666667,Guanyuan
2014-07-08,95.375,109.25,900.0,Guanyuan
2014-07-09,24.916666666666668,56.291666666666664,662.5,Guanyuan
2014-07-10,35.62502490154339,84.0609129532191,618.2547197429631,Guanyuan
2014-07-11,61.60424355234931,92.56607930709868,470.010710069861,Guanyuan
2014-07-12,11.791666666666666,33.875,425.0,Guanyuan
2014-07-13,17.041666666666668,56.208333333333336,566.6666666666666,Guanyuan
2014-07-14,25.625,56.666666666666664,708.3333333333334,Guanyuan
2014-07-15,45.833333333333336,123.29166666666667,745.8333333333334,Guanyuan
2014-07-16,107.375,116.54166666666667,1029.1666666666667,Guanyuan
2014-07-17,126.8384818009507,132.58333333333334,1995.8333333333333,Guanyuan
2014-07-18,124.33333333333333,129.04166666666666,1554.1666666666667,Guanyuan
2014-07-19,64.33333333333333,85.20833333333333,729.1666666666666,Guanyuan
2014-07-20,62.25,77.33333333333333,804.1666666666666,Guanyuan
2014-07-21,25.458333333333332,38.125,558.3333333333334,Guanyuan
2014-07-22,12.410073670916821,37.4526960899883,570.2794025547279,Guanyuan
2014-07-23,26.93038521419402,85.92893665504549,856.6815610356789,Guanyuan
2014-07-24,66.625,115.33333333333333,1141.6666666666667,Guanyuan
2014-07-25,67.36925129552154,82.61940177014004,1414.7251613672545,Guanyuan
2014-07-26,95.75,135.91666666666666,1287.5,Guanyuan
2014-07-27,100.58333333333333,146.79166666666666,1029.1666666666667,Guanyuan
2014-07-28,112.54166666666667,138.75,995.8333333333334,Guanyuan
2014-07-29,109.125,134.08333333333334,870.8333333333334,Guanyuan
2014-07-30,116.25,120.0,1529.1666666666667,Guanyuan
2014-07-31,186.20833333333334,186.75,1712.5,Guanyuan
2014-08-01,141.29166666666666,143.04166666666666,1441.6666666666667,Guanyuan
2014-08-02,119.75,127.25,1212.5,Guanyuan
2014-08-03,114.20833333333333,126.41666666666667,1183.3333333333333,Guanyuan
2014-08-04,39.375,47.375,866.6666666666666,Guanyuan
2014-08-05,25.147603212174616,51.609083936453736,662.5,Guanyuan
2014-08-06,41.25,71.79166666666667,675.0,Guanyuan
2014-08-07,81.33333333333333,108.45833333333333,1304.1666666666667,Guanyuan
2014-08-08,72.78375422435316,94.30795565989324,1030.8208758164865,Guanyuan
2014-08-09,102.66666666666667,117.79166666666667,1100.0,Guanyuan
2014-08-10,48.166666666666664,59.041666666666664,720.8333333333334,Guanyuan
2014-08-11,48.291666666666664,59.958333333333336,529.1666666666666,Guanyuan
2014-08-12,85.72402092336473,58.083333333333336,679.1666666666666,Guanyuan
2014-08-13,327.42453429376707,27.933333333333334,729.1666666666666,Guanyuan
2014-08-14,406.5985842355219,37.958333333333336,537.5693703646949,Guanyuan
2014-08-15,113.16891782493269,60.583333333333336,645.8333333333334,Guanyuan
2014-08-16,60.125,94.91666666666667,1000.0,Guanyuan
2014-08-17,49.333333333333336,72.66666666666667,845.8333333333334,Guanyuan
2014-08-18,64.16666666666667,75.375,962.5,Guanyuan
2014-08-19,89.08333333333333,113.625,1091.6666666666667,Guanyuan
2014-08-20,109.37916666666666,137.76666666666668,1200.0,Guanyuan
2014-08-21,133.5,159.70833333333334,1275.0,Guanyuan
2014-08-22,58.791666666666664,81.33333333333333,958.3333333333334,Guanyuan
2014-08-23,121.79166666666667,138.08333333333334,1245.8333333333333,Guanyuan
2014-08-24,18.541666666666668,37.208333333333336,529.1666666666666,Guanyuan
2014-08-25,19.75,34.0,516.6666666666666,Guanyuan
2014-08-26,26.166666666666668,58.0,591.6666666666666,Guanyuan
2014-08-27,52.583333333333336,106.0,800.0,Guanyuan
2014-08-28,83.6389968823592,112.92916666666667,1025.0,Guanyuan
2014-08-29,74.83333333333333,76.58333333333333,1045.8333333333333,Guanyuan
2014-08-30,149.54166666666666,152.66666666666666,1783.3333333333333,Guanyuan
2014-08-31,73.91666666666667,76.125,1108.3333333333333,Guanyuan
2014-09-01,112.9875,113.77916666666665,1779.1666666666667,Guanyuan
2014-09-02,24.5,25.416666666666668,970.8333333333334,Guanyuan
2014-09-03,16.708333333333332,28.75,600.0,Guanyuan
2014-09-04,43.5,83.54166666666667,941.6666666666666,Guanyuan
2014-09-05,94.33333333333333,133.625,1104.1666666666667,Guanyuan
2014-09-06,143.5,148.75,1508.3333333333333,Guanyuan
2014-09-07,151.45833333333334,163.58333333333334,1387.5,Guanyuan
2014-09-08,12.958333333333334,27.708333333333332,358.3333333333333,Guanyuan
2014-09-09,36.291666666666664,71.83333333333333,629.1666666666666,Guanyuan
2014-09-10,67.75,103.66666666666667,1154.1666666666667,Guanyuan
2014-09-11,96.54166666666667,131.66666666666666,1683.3333333333333,Guanyuan
2014-09-12,69.125,76.0,954.1666666666666,Guanyuan
2014-09-13,63.041666666666664,81.58333333333333,858.3333333333334,Guanyuan
2014-09-14,49.083333333333336,74.04166666666667,637.5,Guanyuan
2014-09-15,22.083333333333332,41.208333333333336,433.3333333333333,Guanyuan
2014-09-16,41.458333333333336,81.45833333333333,675.0,Guanyuan
2014-09-17,48.458333333333336,71.125,791.6666666666666,Guanyuan
2014-09-18,63.359967329540716,95.13903703742675,890.0143632706255,Guanyuan
2014-09-19,82.66666666666667,106.75,950.0,Guanyuan
2014-09-20,133.45833333333334,135.5,1241.6666666666667,Guanyuan
2014-09-21,110.95833333333333,117.95833333333333,1895.8333333333333,Guanyuan
2014-09-22,101.83333333333333,113.83333333333333,2404.1666666666665,Guanyuan
2014-09-23,52.875,52.875,1250.0,Guanyuan
2014-09-24,32.03883427370281,36.09083294613607,957.0210180143064,Guanyuan
2014-09-25,121.58333333333333,125.91666666666667,1470.8333333333333,Guanyuan
2014-09-26,134.5,134.5,1625.0,Guanyuan
2014-09-27,30.333333333333332,39.25,587.5,Guanyuan
2014-09-28,63.416666666666664,98.79166666666667,1233.3333333333333,Guanyuan
2014-09-29,59.666666666666664,77.58333333333333,1025.0,Guanyuan
2014-09-30,26.333333333333332,47.375,641.6666666666666,Guanyuan
2014-10-01,76.83333333333333,97.54166666666667,1004.1666666666666,Guanyuan
2014-10-02,73.70833333333333,73.70833333333333,1162.5,Guanyuan
2014-10-03,119.5,119.75,2050.0,Guanyuan
2014-10-04,86.5,86.5,1162.5,Guanyuan
2014-10-05,39.88921763861993,39.81810358656636,816.8583866502823,Guanyuan
2014-10-06,35.125,35.833333333333336,500.0,Guanyuan
2014-10-07,142.125,156.29166666666666,1379.1666666666667,Guanyuan
2014-10-08,292.3333333333333,292.3333333333333,2358.3333333333335,Guanyuan
2014-10-09,381.8383362944639,382.03794793418365,2674.433673494334,Guanyuan
2014-10-10,318.7916666666667,318.7916666666667,2463.597475040575,Guanyuan
2014-10-11,206.58333333333334,206.58333333333334,1770.8333333333333,Guanyuan
2014-10-12,9.666666666666666,9.666666666666666,279.1666666666667,Guanyuan
2014-10-13,17.583333333333332,17.583333333333332,320.8333333333333,Guanyuan
2014-10-14,52.833333333333336,71.75,754.1666666666666,Guanyuan
2014-10-15,55.833333333333336,87.5,654.1666666666666,Guanyuan
2014-10-16,40.458333333333336,86.0,662.5,Guanyuan
2014-10-17,106.63789049787839,157.50050736262904,1541.8717162525938,Guanyuan
2014-10-18,163.0,230.91666666666666,2262.5,Guanyuan
2014-10-19,239.41666666666666,296.2083333333333,2666.6666666666665,Guanyuan
2014-10-20,204.08333333333334,204.08333333333334,1666.6666666666667,Guanyuan
2014-10-21,39.583333333333336,48.541666666666664,1275.0,Guanyuan
2014-10-22,72.20833333333333,134.45833333333334,1312.5,Guanyuan
2014-10-23,124.125,167.95833333333334,1745.8333333333333,Guanyuan
2014-10-24,226.41666666666666,259.1666666666667,2295.8333333333335,Guanyuan
2014-10-25,323.9166666666667,328.0416666666667,2737.5,Guanyuan
2014-10-26,78.08333333333333,78.08333333333333,804.1666666666666,Guanyuan
2014-10-27,24.625,30.208333333333332,1431.2513410052397,Guanyuan
2014-10-28,52.791666666666664,87.54166666666667,4552.146146131342,Guanyuan
2014-10-29,104.25,149.04166666666666,4590.544238426322,Guanyuan
2014-10-30,150.29166666666666,180.33333333333334,3125.1602092412486,Guanyuan
2014-10-31,145.79166666666666,146.33333333333334,2176.1848658488752,Guanyuan
2014-11-01,61.0,66.66666666666667,1079.1666666666667,Guanyuan
2014-11-02,7.7625,17.954166666666666,304.1666666666667,Guanyuan
2014-11-03,27.572151243600302,49.48462974909719,807.8318682670364,Guanyuan
2014-11-04,98.11514635537593,135.1101412184193,1489.75668105286,Guanyuan
2014-11-05,61.25,68.83333333333333,1050.0,Guanyuan
2014-11-06,11.583333333333334,18.875,387.5,Guanyuan
2014-11-07,41.625,56.666666666666664,1241.6666666666667,Guanyuan
2014-11-08,71.45833333333333,77.79166666666667,1641.6666666666667,Guanyuan
2014-11-09,63.708333333333336,68.95833333333333,1162.5,Guanyuan
2014-11-10,76.70833333333333,82.625,1500.0,Guanyuan
2014-11-11,36.0,58.166666666666664,720.8333333333334,Guanyuan
2014-11-12,5.125,29.333333333333332,145.83333333333334,Guanyuan
2014-11-13,23.625,36.458333333333336,720.8333333333334,Guanyuan
2014-11-14,32.375,46.5,1029.1666666666667,Guanyuan
2014-11-15,106.70833333333333,145.70833333333334,2308.3333333333335,Guanyuan
2014-11-16,86.45833333333333,111.20833333333333,1820.8333333333333,Guanyuan
2014-11-17,23.208333333333332,32.166666666666664,720.8333333333334,Guanyuan
2014-11-18,66.95833333333333,91.41666666666667,1683.3333333333333,Guanyuan
2014-11-19,229.66666666666666,280.9583333333333,3762.5,Guanyuan
2014-11-20,283.4954731958395,316.27970773232096,3869.7783960304755,Guanyuan
2014-11-21,212.06550791261904,261.5833333333333,3191.6666666666665,Guanyuan
2014-11-22,30.708333333333332,61.416666666666664,725.0,Guanyuan
2014-11-23,112.58333333333333,160.29166666666666,2504.1666666666665,Guanyuan
2014-11-24,68.41666666666667,91.04166666666667,1741.6666666666667,Guanyuan
2014-11-25,143.5,180.25,2658.3333333333335,Guanyuan
2014-11-26,229.58333333333334,272.875,3845.8333333333335,Guanyuan
2014-11-27,75.08333333333333,97.91666666666667,1204.1666666666667,Guanyuan
2014-11-28,78.70833333333333,130.95833333333334,1700.0,Guanyuan
2014-11-29,226.4958333333333,290.76666666666665,3787.5,Guanyuan
2014-11-30,88.79166666666667,203.0,1345.8333333333333,Guanyuan
2014-12-01,14.208333333333334,56.666666666666664,358.3333333333333,Guanyuan
2014-12-02,44.833333333333336,56.958333333333336,1162.5,Guanyuan
2014-12-03,19.333333333333332,43.416666666666664,687.5,Guanyuan
2014-12-04,8.041666666666666,21.083333333333332,391.6666666666667,Guanyuan
2014-12-05,30.416666666666668,46.083333333333336,937.5,Guanyuan
2014-12-06,54.375,72.83333333333333,1720.8333333333333,Guanyuan
2014-12-07,42.416666666666664,57.583333333333336,1425.0,Guanyuan
2014-12-08,51.02079062994334,69.54166666666667,1241.6666666666667,Guanyuan
2014-12-09,223.75,285.2083333333333,5412.5,Guanyuan
2014-12-10,117.125,189.0,2670.5742857390046,Guanyuan
2014-12-11,21.916666666666668,34.166666666666664,629.4808335470411,Guanyuan
2014-12-12,9.833333333333334,28.458333333333332,387.5,Guanyuan
2014-12-13,40.666666666666664,63.708333333333336,1004.1666666666666,Guanyuan
2014-12-14,77.875,101.75,2145.8333333333335,Guanyuan
2014-12-15,51.625,86.08333333333333,1341.6666666666667,Guanyuan
2014-12-16,7.708333333333333,21.208333333333332,266.6666666666667,Guanyuan
2014-12-17,68.33333333333333,100.41666666666667,1588.8786421166315,Guanyuan
2014-12-18,124.80100567896359,159.03924570512837,4053.335108018011,Guanyuan
2014-12-19,48.80568391714838,58.894854755707506,1629.6485410634048,Guanyuan
2014-12-20,8.5,9.916666666666666,454.1666666666667,Guanyuan
2014-12-21,15.625,24.125,641.6666666666666,Guanyuan
2014-12-22,82.08333333333333,116.625,2550.0,Guanyuan
2014-12-23,76.04166666666667,96.75,2587.5,Guanyuan
2014-12-24,11.625,20.208333333333332,504.1666666666667,Guanyuan
2014-12-25,29.875,35.958333333333336,1100.0,Guanyuan
2014-12-26,113.79166666666667,139.33333333333334,3354.1666666666665,Guanyuan
2014-12-27,182.875,210.625,4362.5,Guanyuan
2014-12-28,147.12418561240395,181.70833333333334,3195.8333333333335,Guanyuan
2014-12-29,120.5,162.83333333333334,3066.6666666666665,Guanyuan
2014-12-30,28.291666666666668,45.625,1116.6666666666667,Guanyuan
2014-12-31,8.583333333333334,32.625,287.5,Guanyuan
2015-01-01,35.541666666666664,47.666666666666664,909.5426932515403,Guanyuan
2015-01-02,53.916666666666664,71.625,1345.8333333333333,Guanyuan
2015-01-03,139.16666666666666,175.75,3312.5,Guanyuan
2015-01-04,158.20833333333334,196.16666666666666,4004.1666666666665,Guanyuan
2015-01-05,79.80321242091179,119.45833333333333,2583.3333333333335,Guanyuan
2015-01-06,32.75,40.291666666666664,770.8333333333334,Guanyuan
2015-01-07,49.21164467353778,61.808389612314755,1656.3120447863796,Guanyuan
2015-01-08,137.91666666666666,154.02916666666667,3450.0,Guanyuan
2015-01-09,86.5,92.5,1733.3333333333333,Guanyuan
2015-01-10,188.16666666666666,190.0,3325.0,Guanyuan
2015-01-11,36.375,42.416666666666664,716.6666666666666,Guanyuan
2015-01-12,123.70833333333333,125.16666666666667,2075.0,Guanyuan
2015-01-13,164.75,164.91666666666666,3220.8333333333335,Guanyuan
2015-01-14,210.70833333333334,210.70833333333334,3037.5,Guanyuan
2015-01-15,320.7083333333333,320.7083333333333,4920.833333333333,Guanyuan
2015-01-16,89.42989066877378,110.28609011889993,1589.1133079746262,Guanyuan
2015-01-17,69.58333333333333,71.0,1154.1666666666667,Guanyuan
2015-01-18,72.09166666666667,97.55,1616.6666666666667,Guanyuan
2015-01-19,38.458333333333336,64.04166666666667,1175.0,Guanyuan
2015-01-20,81.0,96.04166666666667,2000.0,Guanyuan
2015-01-21,15.459422966722814,20.94877486276445,566.8545071001053,Guanyuan
2015-01-22,92.625,107.25,1675.0,Guanyuan
2015-01-23,193.45833333333334,206.33333333333334,3512.5,Guanyuan
2015-01-24,76.95833333333333,87.45833333333333,1516.6666666666667,Guanyuan
2015-01-25,126.04166666666667,126.08333333333333,1591.6666666666667,Guanyuan
2015-01-26,99.0,100.58333333333333,1545.8333333333333,Guanyuan
2015-01-27,17.458333333333332,21.833333333333332,554.1666666666666,Guanyuan
2015-01-28,30.958333333333332,34.541666666666664,762.5,Guanyuan
2015-01-29,63.916666666666664,68.83333333333333,1025.0,Guanyuan
2015-01-30,12.541666666666666,16.458333333333332,495.8333333333333,Guanyuan
2015-01-31,33.25,38.75,858.3333333333334,Guanyuan
2015-02-01,79.70833333333333,84.29166666666667,1754.1666666666667,Guanyuan
2015-02-02,132.5,135.58333333333334,2383.3333333333335,Guanyuan
2015-02-03,104.33333333333333,106.41666666666667,1845.8333333333333,Guanyuan
2015-02-04,11.0,26.208333333333332,379.1666666666667,Guanyuan
2015-02-05,29.0,34.166666666666664,720.5033386493172,Guanyuan
2015-02-06,74.66666666666667,83.25,2402.980473191048,Guanyuan
2015-02-07,13.666666666666666,22.458333333333332,454.1666666666667,Guanyuan
2015-02-08,25.541666666666668,32.0,554.1666666666666,Guanyuan
2015-02-09,114.95833333333333,121.375,1962.5,Guanyuan
2015-02-10,129.79166666666666,131.79166666666666,2679.568000601122,Guanyuan
2015-02-11,43.25,49.791666666666664,1087.5,Guanyuan
2015-02-12,29.227900203606215,29.884513918644654,666.6666666666666,Guanyuan
2015-02-13,128.125,130.83333333333334,2275.0,Guanyuan
2015-02-14,237.83333333333334,237.83333333333334,3216.6666666666665,Guanyuan
2015-02-15,294.4583333333333,300.1666666666667,5054.166666666667,Guanyuan
2015-02-16,118.20833333333333,140.41666666666666,2233.3333333333335,Guanyuan
2015-02-17,20.375,35.541666666666664,541.6666666666666,Guanyuan
2015-02-18,49.541666666666664,60.458333333333336,745.8333333333334,Guanyuan
2015-02-19,184.45833333333334,206.29166666666666,1258.3333333333333,Guanyuan
2015-02-20,134.83333333333334,134.83333333333334,1500.0,Guanyuan
2015-02-21,155.83333333333334,247.83333333333334,1458.3333333333333,Guanyuan
2015-02-22,38.875,231.20833333333334,258.3333333333333,Guanyuan
2015-02-23,64.08333333333333,118.16666666666667,704.1666666666666,Guanyuan
2015-02-24,158.20833333333334,216.08333333333334,2241.6666666666665,Guanyuan
2015-02-25,69.5,87.5,1016.6666666666666,Guanyuan
2015-02-26,13.291666666666666,20.291666666666668,395.8333333333333,Guanyuan
2015-02-27,23.75,33.791666666666664,670.8333333333334,Guanyuan
2015-02-28,127.91666666666667,145.70833333333334,1245.8333333333333,Guanyuan
2015-03-01,36.208333333333336,74.45833333333333,716.6666666666666,Guanyuan
2015-03-02,53.99665775524536,79.55045079606406,1500.0,Guanyuan
2015-03-03,8.744244411498059,46.041666666666664,279.1666666666667,Guanyuan
2015-03-04,24.375,40.75,595.8333333333334,Guanyuan
2015-03-05,111.375,132.95833333333334,1612.5,Guanyuan
2015-03-06,197.95833333333334,217.70833333333334,2233.3333333333335,Guanyuan
2015-03-07,221.41666666666666,229.91666666666666,2312.5,Guanyuan
2015-03-08,117.91666666666667,135.79166666666666,1433.3333333333333,Guanyuan
2015-03-09,9.375,28.708333333333332,287.5,Guanyuan
2015-03-10,35.458333333333336,47.291666666666664,779.1666666666666,Guanyuan
2015-03-11,39.375,53.208333333333336,904.1666666666666,Guanyuan
2015-03-12,72.66666666666667,90.16666666666667,1512.5,Guanyuan
2015-03-13,70.58333333333333,78.79166666666667,1450.0,Guanyuan
2015-03-14,99.0,115.04166666666667,1950.0,Guanyuan
2015-03-15,93.16666666666667,190.75,1462.5,Guanyuan
2015-03-16,212.33333333333334,285.7916666666667,2120.8333333333335,Guanyuan
2015-03-17,189.79166666666666,209.5,1791.6666666666667,Guanyuan
2015-03-18,42.5,63.083333333333336,608.3333333333334,Guanyuan
2015-03-19,87.125,193.91666666666666,1079.1666666666667,Guanyuan
2015-03-20,43.708333333333336,177.58333333333334,487.5,Guanyuan
2015-03-21,17.833333333333332,89.875,333.3333333333333,Guanyuan
2015-03-22,19.791666666666668,101.45833333333333,358.3333333333333,Guanyuan
2015-03-23,37.166666666666664,83.70833333333333,720.8333333333334,Guanyuan
2015-03-24,75.0,112.04166666666667,1820.8333333333333,Guanyuan
2015-03-25,121.875,154.45833333333334,1929.1666666666667,Guanyuan
2015-03-26,99.625,134.375,1058.3333333333333,Guanyuan
2015-03-27,94.89698947266436,125.30583572806775,958.3333333333334,Guanyuan
2015-03-28,62.791666666666664,267.9006921053893,545.8333333333334,Guanyuan
2015-03-29,71.54166666666667,268.875,1016.6666666666666,Guanyuan
2015-03-30,144.66666666666666,321.5,1320.8333333333333,Guanyuan
2015-03-31,120.1185337226823,137.06196860859063,1758.8795831178338,Guanyuan
2015-04-01,53.1411288697259,62.25479599084338,660.5309882002437,Guanyuan
2015-04-02,34.375,35.833333333333336,712.5,Guanyuan
2015-04-03,30.25,33.375,541.6666666666666,Guanyuan
2015-04-04,61.5,67.5,579.1666666666666,Guanyuan
2015-04-05,53.833333333333336,90.58333333333333,462.5,Guanyuan
2015-04-06,20.10139510066526,35.29286180818867,802.1708653761971,Guanyuan
2015-04-07,25.041666666666668,39.333333333333336,297.2983325226948,Guanyuan
2015-04-08,94.70833333333333,116.875,829.1666666666666,Guanyuan
2015-04-09,163.91666666666666,174.91666666666666,1270.8333333333333,Guanyuan
2015-04-10,159.625,162.16666666666666,1133.3333333333333,Guanyuan
2015-04-11,139.54166666666666,143.70833333333334,1875.0,Guanyuan
2015-04-12,14.125,22.5,254.16666666666666,Guanyuan
2015-04-13,30.041666666666668,35.833333333333336,320.8333333333333,Guanyuan
2015-04-14,61.833333333333336,84.58333333333333,708.8563169577055,Guanyuan
2015-04-15,109.73961365803086,258.6948415957763,975.0,Guanyuan
2015-04-16,23.14441881958808,118.57122817027111,215.97174294136082,Guanyuan
2015-04-17,71.25,180.33333333333334,725.0,Guanyuan
2015-04-18,144.91666666666666,250.70833333333334,1512.5,Guanyuan
2015-04-19,75.66666666666667,110.0,666.6666666666666,Guanyuan
2015-04-20,67.211162793871,92.93738700509756,816.6666666666666,Guanyuan
2015-04-21,55.125,137.29166666666666,620.8333333333334,Guanyuan
2015-04-22,40.0,110.58333333333333,662.5,Guanyuan
2015-04-23,55.0,131.0,750.0,Guanyuan
2015-04-24,52.416666666666664,186.375,645.8333333333334,Guanyuan
2015-04-25,78.08333333333333,190.66666666666666,962.5,Guanyuan
2015-04-26,109.75,212.08333333333334,1054.1666666666667,Guanyuan
2015-04-27,83.41666666666667,146.41666666666666,925.0,Guanyuan
2015-04-28,48.708333333333336,72.70833333333333,795.8333333333334,Guanyuan
2015-04-29,113.83333333333333,149.625,1487.5,Guanyuan
2015-04-30,105.08333333333333,144.29166666666666,1025.0,Guanyuan
2015-05-01,115.5,144.125,1045.8333333333333,Guanyuan
2015-05-02,44.125,66.04166666666667,558.3333333333334,Guanyuan
2015-05-03,41.916666666666664,95.66666666666667,354.1666666666667,Guanyuan
2015-05-04,24.291666666666668,63.666666666666664,287.5,Guanyuan
2015-05-05,44.958333333333336,103.20833333333333,516.6666666666666,Guanyuan
2015-05-06,16.272666797184005,76.08929929292235,308.3333333333333,Guanyuan
2015-05-07,39.125,147.95833333333334,637.5,Guanyuan
2015-05-08,33.639368155898005,114.41666666666667,862.5,Guanyuan
2015-05-09,18.240017938185144,46.375,854.1666666666666,Guanyuan
2015-05-10,35.75,48.0,1150.0,Guanyuan
2015-05-11,25.875,27.208333333333332,779.1666666666666,Guanyuan
2015-05-12,19.041666666666668,42.958333333333336,600.0,Guanyuan
2015-05-13,64.75,160.16666666666666,1041.6666666666667,Guanyuan
2015-05-14,26.125,82.5,387.5,Guanyuan
2015-05-15,26.083333333333332,56.708333333333336,437.5,Guanyuan
2015-05-16,51.5,112.375,787.5,Guanyuan
2015-05-17,131.95833333333334,225.95833333333334,1275.0,Guanyuan
2015-05-18,63.06787198879741,83.35466012667708,579.1666666666666,Guanyuan
2015-05-19,9.875,50.125,212.5,Guanyuan
2015-05-20,14.333333333333334,39.958333333333336,329.1666666666667,Guanyuan
2015-05-21,31.416666666666668,99.25,575.0,Guanyuan
2015-05-22,50.74926597276891,105.48332578001562,872.6627686149026,Guanyuan
2015-05-23,90.04166666666667,159.5,1100.0,Guanyuan
2015-05-24,112.33333333333333,191.08333333333334,1295.8333333333333,Guanyuan
2015-05-25,95.5,190.04166666666666,1179.1666666666667,Guanyuan
2015-05-26,84.26743653812302,167.99964586798885,926.090668645848,Guanyuan
2015-05-27,89.75,145.70833333333334,883.3333333333334,Guanyuan
2015-05-28,105.70833333333333,155.875,1112.5,Guanyuan
2015-05-29,67.95833333333333,97.33333333333333,829.1666666666666,Guanyuan
2015-05-30,60.708333333333336,99.54166666666667,816.6666666666666,Guanyuan
2015-05-31,55.708333333333336,116.29166666666667,950.0,Guanyuan
2015-06-01,89.45833333333333,189.75,1095.8333333333333,Guanyuan
2015-06-02,34.625,60.0,558.3333333333334,Guanyuan
2015-06-03,34.125,115.91666666666667,529.1666666666666,Guanyuan
2015-06-04,54.375,101.875,3116.6666666666665,Guanyuan
2015-06-05,48.625,73.54166666666667,4075.0,Guanyuan
2015-06-06,27.083333333333332,47.375,3000.0,Guanyuan
2015-06-07,16.25,29.833333333333332,2883.3333333333335,Guanyuan
2015-06-08,19.458333333333332,36.0,454.1666666666667,Guanyuan
2015-06-09,56.291666666666664,107.91666666666667,1241.6666666666667,Guanyuan
2015-06-10,78.61795325365206,84.1239081051637,1229.1666666666667,Guanyuan
